ProfitLoss	Revenue	Assets	Equity	SuoShuZhengJianHuiHangYeDaLei
16220308.78	250074190.7	236650178.5	93238042.1	(C3525)模具制造，（C3969）光电子器件及其他电子器件制造
5880451.1	83848392.7	73891205.32	51518331.89	通用设备制造业
4848516.26	161896607.1	264427364.6	128802415.7	化学原料和化学制品制造业
37630608.46	232998428.7	168696211.5	109286648.2	电气机械及器材制造业
368075.92	28623627.56	63835396.51	43521151.08	C35
1415854.79	15600683.26	18931477.7	16898638.01	C39计算机、通信和其他电子设备制造业
789523114.6	2011776359	26118401475	4631971550	J67资本市场服务
355359.74	12325994.52	27135885.9	11809350.26	C制造业
1020342.48	66042343.88	62626744.78	20432345.86	计算机、通信和其他电子设备制造业
-1567961.68	35462225.83	90889974.3	39000491.4	其他设备制造业
3652714.59	18613271.27	20915047.48	16714657.29	软件和信息技术服务业
-590043.58	23003263.16	23072135.19	5251899.8	C35 照明器具生产专用设备制造
21081350.44	47651987.72	50896356.08	44118648.05	生态保护和环境治理业
2648391.1	91422962.34	53565489.18	9226821.14	C038
5857474.91	50581982.78	63431431.8	17348702.39	软件和信息技术服务业
26647258.31	90076224.73	195351368.6	171716541.8	I65软件和信息技术服务业《上市公司行业分类指引》
5338671.91	43772936.88	54586935.01	40586422.9	通用设备制造业
5545832.03	13132191.6	20514777.52	17605000.85	仪器仪表制造业
2516093.81	20741722.68	20342388.61	16868866.77	I65软件和信息技术服务
4992352.63	34150517.05	41134298.55	27767185.53	N77生态保护和环境治理业
1473123.2	35186217.46	34806986.51	22061847.14	“其他制造业”，行业代码为C41
875181.64	104998580.5	162623892.8	112387753.7	C34 通用设备制造业
-372642.04	6689025.78	22077616.23	21246932.9	电工仪器仪表制造
-7540340.29	17747163.25	9452535.26	2389.3	I65 软件和信息技术服务业
7928719.09	158505397.2	162404442.6	84940647.58	橡胶和塑料制品业 C2926
29895738.97	240810664.6	206311729.1		通用设备制造业
1001022.64	14913435.61	13984665.93	12676317.88	C29橡胶和塑料制品业
13223877.69	73450625.17	82615174.11	66794111.31	M74专业技术服务业
10209014.9	36401274.57	58685107.63	42098184.87	环保专用设备制造业
52398482.96	524191682.5	480389060.5	268700762.5	C38电气机械和器材制造业（依据证监会《上市公司行业分类指引》（2012年修订））、C3824制造业—电力电子元器件制造（依据《国民经济行业分类标准（GB/T4754-2011）》）。
1361403.04	23000993.48	53312877.98	41492424.62	"电气机械和器材制造业,行业代码C38"
-2131323.02	2847076.9	12931155.86	9104124.66	生态保护和环境治理业
859531.98	43468955.82	30759134.07	24306424.51	仪器仪表制造
8271495.15	44163779.52	50204193.92	45226220.14	软件和信息技术服务业
8019253.29	60263866.36	78917535.48	61809915.52	C39计算机、通信和其他电子设备制造业（《上市公司行业分类指引》（2012修订）），3922通信终端设备制造（国民经济行业分类和代码表（GB T4754-2011））
14000295.3	143016661.8	131259276.4	114439079.2	化学原料和化学制品制造业
-7878853.86	125497551.2	167763438.6	100435000.5	化学原料及化学制品制造业
8560861.65	73273821.33	121968443.5	55468220.63	专用设备制造业
23550713.45	165103453.3	128406549	90477595.75	批发和零售业
54399017.48	398287820.8	341192421.9	234618287.1	计算机及通讯
-1945124.4	107030041.3	193978519.2	32718813.43	电气机械和器材制造业
-2569868.76	40113220.32	38733173.93	32887434.18	根据中国证监会发布的《上市公司行业分类指引》（2012年修订），公司所处行业为互联网和相关服务（I64）
1932054.27	37611828.63	28765093.18	20540536.64	软件和信息技术服务业
561285.25	195722804.7	423874674.1	173596525.2	C38 电气机械和器材制造业
3205649.29	17881685.89	121666341.3	24344375.06	质检技术服务
830330.35	15509797.35	33369202.27	14580536.01	金属制造业
1271129.5	23897756.69	15795757.52	12201334.62	化学原料和化学制品制造业
15161076.81	164426116.8	162658020	76834711.16	非金属矿物制品业
22357466.08	54965069.3	132609302.4	111161072.3	软件和信息技术服务业
2111832.68	71255604.03	51440816.43	19755503.25	C38电气机械和器材制造业
296505.25	18063496.32	12991014.57	6399664.2	印刷业
6478893.78	81865072.2	90853646.2		通用设备制造业（中国证监会《上市公司行业分类指引》（2012年修订），代码：“C34”）
25157138.1	263650892.1	362615699.4	233817548.7	C18纺织服装、服饰业
480995.04	6383447.92	8261421.41	6970454.67	化学原料及化学制品制造业
		208500899.9	130407574.8	
3929521.9	29649792.12	50158241.92	32805803.76	信息传输、软件和信息技术服务业
15546969.64	51813948.58	109364530.4	88081459.09	公司所属行业依据证监会《上市公司行业分类指引》（2012修订）可分类为“I65软件和信息技术服务业”，属于该行业的子行业智能交通行业。
598933.05	40134975.46	111933375.1	72528458.44	C382 电气机械及器材制造业中的输配电及控制设备制造业
1946117.3	15940220.84	16405878.18	10800619.47	L72-商务服务业
25840355.1	298328298.9	330298756.3	136300730.6	I63 信息传输、软件和信息技术服务业电信、广播电视和卫星传输服务
13561142.7	37289231.01	60526024.29	54584988.61	软件和信息技术服务业
15370633.52	60061833.51	82506460.65	52400127.69	废弃资源综合利用业
20677225.37	81717737.52	84616088.64	40676569.41	信息传输、软件和信息技术服务业
16232048.28	216980990.6	297372767.4	107755228.4	文化艺术业
3188117.09	21208769.2	40076408.72	31293875.45	信息传输、软件和信息技术服务业
19672365.99	85680920.33	83887517.11	68512207.37	信息传输、软件和信息技术服务业
32585576.46	334878076	493681598.8	172948057	E48土木工程建筑业
35972410.98	326811648.2	336743387.4	239065312	264 涂料、油墨、颜料及类似产品制造
7775636.07	63530740.19	59147638.7	52501690.24	制造业
32111123.43	447146145.6	580797244.6	324945285.5	橡胶和塑料制品业
105075030.8	1257257172	961145212.5	183264741.9	A03
1531070.73	122549357.1	107492402.6		软件和信息技术服务业（I65）；信息系统集成服务（I6520）
10257328.42	67904094.99	107171540	58421603.45	软件和信息技术服务业
10321928.29	176167873.2	360622979.2	172099117.4	石油和天然气开采辅助活动
22628366.22	95402245.83	85177507.61	71456992.41	I65软件和信息技术服务业
15792021.46	148431930.2	180951536.6	75367380.25	农业
9715404.72	36127774.75	70321924.46	40531504.72	计算机、通信和其他电子设备制造业
-5750863.19	190123854.6	249433298.9	153593548.4	制造业
8943232.51	44810777.31	79415347.02	47209398.21	制造业
11655822.56	28408135.73	55591983.8	38861116.05	软件和信息技术服务业
1344913.38	21391780.87	27223207.5	15815429.01	计算机、通信和其他电子设备制造业
832952.48	40180471.87	32827112.1	15240577.11	C38电气机械和器材制造业
23794107.67	156348593.1	117966749.4	50213635.02	M74专业技术服务业
16400359.41	67129083.75	101876020.7	60295402.78	仪器仪表制造业
-6052039.76	115573945.4	226821139.1	35997153.72	C34通用设备制造业
19521200.08	101479679.9	118750998	85679100.45	化学原料及化学制品制造业（C26）
19051752.33	113444819.4	86372555.52	63873946.87	I65 软件和信息技术服务业
3726478.71	18427112.81	38883171.06	27068734.91	软件和信息技术服务业
3059169.75	66429019.12	118192270.6	58983799.12	金属家具制造/木制家具
10431635.79	141738576.7	169437959.3	112291315.7	有色金属合金制造业
48641111.53	354989492.8	486792563.8	308717517.3	C20木材加工和木、竹、藤、棕、草制品业（国民经济行业分类）
10449075.54	64818550.65	121629231.7	78263220.7	C39计算机、通信和其他电子设备制造业
21383044.14	215627483.8	413389295.9	230095011.7	C30非金属矿物制品业
5514158.63	44524428.66	73370659.34	44040461.42	软件和信息技术服务业（《上市公司行业分类指引》I65）；软件开发行业（《国民经济行业分类代码表（GB/T4754-2011）》I6510）
-26880937.59	102045574.4	176148754.4	129547017.6	计算机、通信和其他电子设备制造业
7028877.8	70127155.92	87457477.34	52946695.07	I065
16381400.2	123292165.9	121892901.5	86367826.81	C26化学原料及化学制品制造业
5516853.21	28241697.33	32326188.45	26723014.75	电子信息技术
9775355.54	49394715.12	96504024.99	46564123.56	计算机、通信和其他电子设备制造业
1407680.45	31653457.49	54761853.67	50752520.27	食品制造业（C14）
14874931.66	185087166.6	521903072.4	323476224.4	非金属矿物制品业
2410945.51	71618796.01	37781847.99	18123933.76	公司所处行业为I65软件和信息技术服务业
703228	84184324.52	64294024.88	26629237.45	I65软件和信息技术服务业
22623158	74984258.13	106349395.3	98248726.67	专用设备制造业
18042902.64	51464809.87	96667025.19	68903291.46	金属制品业
279299.08	27813250.47	11035504.99	7797391.18	I64:互联网和相关服务
6833787.31	65757978.97	115454139	54984219.2	专用设备制造业
6051792.77	86641488.32	121987995.3	91971040.88	信息传输、计算机服务和软件业
4042497.78	18021650.05	32268244.24	19142106.24	C28化学纤维制造业
2304008.35	31267615.13	35979357.51	17789046.18	C36汽车制造业
5290805.53	52186379.39	47786093.17	29858106.18	计算机、通信和其他电子设备制造；电子元件制造。
7714480.1	64026591.68	52082050.66	45886375.1	C39计算机、通信和其他电子设备制造业
22451920.71	173893100.3	581608807.8	239633879.6	畜牧业
855560.1	11229419.36	12879388.95	7344900.91	软件和信息技术服务业
-4570752.58	62015739.32	56584673.93	31743979.7	食品添加剂
12559109.69	153348439.3	141770987.4	84783906.84	广播、电视、电影和影视录音制作业
1142273.82	30813008.02	30035474.88	16267382.26	公司所处行业为（C39)通信设备、计算机及其他电子设备制造业下的其他计算机制造（3919）
18342719.73	138564624.2	164169919.6	150910064.1	金属制品业（行业代码C33）
5304188.05	60017609.29	116548946.1	105429418.1	教育
14928974.98	162556563.4	146036960.7	112825017.7	计算机、通讯和其他电子设备制造业
11032962.09	55667545.84	96755275.38	82520928.74	有色金属制造业
4044227.34	92286766.85	224179524.9	139524534.5	C35专用设备制造业
50921501.17	106630179.1	145965212.3	102622433.1	软件和信息技术服务业
4550209.01	63114422.1	88739834.14	49364411.45	计算机、通信和其他电子设备制造业
1392327.93	5597760.6	12918713.13	11902886.97	仪器仪表制造业、软件和信息技术服务业
34957047.27	314563055.6	466619088	301659750.1	文教、工美、体育和娱乐用品制造业（代码：C24）
-887582.77	16783116.6	27066784.33	18808536.05	仪器仪表制造业
1677847.66	15990145.98	28206077.85	22511730.32	专用设备制造业
1701961.63	10060908.56	16481802.38	8387045.37	专业设备制造业
7838961.3	45325723.17	42537573.01	39560597.96	I65软件和信息技术服务业
26512343.97	139067195.8	201683748.3	153294929.2	C26化学原料和化学制品制造业
2811423.84	5950247.5	29428477.65		软件和信息技术服务业
4378385.54	65587544.4	80998048.39	51953872.21	计算机、通信和其他电子设备制造业
-7178678.43	46479741.52	88433109.5	33424131.45	喷气织机生产企业
4890944.96	68018075.56	223035450.2	88823816.46	通用设备制造业（代码：C34）
19184684.24	100552413.9	131609663.8	104358179.7	计算机、通信和其他电子设备制造业
2045085.56	29993804.25	68033549.35	36592817.67	C33金属制品业
4437150.61	90918600.61	171874844.9	154627872.2	制造业
12342616.24	368341634	243937949.3	124762002.6	电气机械和器材制造业（C38）
7621718.03	50065158.76	176379866.5	77450858.75	制造业
2503993.64	8202742.25	30787882.19	16378241.57	按照中国证监会发布的《上市公司行业分类指引（2012年修订）》，公司属于科学研究和技术服务业（M）中的专业技术服务业（M74)。
1926343.43	21368783.86	44947600.2	22931949.16	食品制造业（代码：C14）（《上市公司行业分类指引(2012年修订)》）
2180522.12	52409239.5	93960289.98	45455787.07	其它制造业
793799	13190747.06	25641663.17	12026195.7	专用设备制造业
9615486.38	158572470.4	153974693.8	121155838.5	橡胶和塑料制品业（《中国证监会上市公司行业分类指引（2012年修订）》C29），塑料板、管、型材制造业（《国民经济行业分类指引》（GB_T_4754-2011）C2922）
47173570.62	351610608.5	329287565.2	249181468.4	木材加工和木、竹、藤、棕、草制品业
1719142.32	32953438.74	43222495.84		通用设备制造业
6658449.89	65910690.86	70091036.97	34461194.62	C26化学原料和化学制品制造业
7010314.58	66504660.99	139524115.9	82096953.71	专用设备制造业
3440400.67	24462041.45	21861056.55	14382232.44	仪器仪表制造业（C40）（《上市公司行业分类指引（2012年修订）》），电子测量仪器制造业（C4028）（《国民经济行业分类》（GB_T_4754-2011）
924047.75	29182574.43	45304236.93	28336237.27	软件和信息技术服务业
11169503.67	100861415.4	146924969.1	105199351	文教、工美、体育和娱乐用品制造业
1617215.18	56862486.21	97671131.08	23735857.77	C35专用设备制造业
6847836	38702219.92	45035328.33	28907204.56	计算机、通信和其他电子设备制造业，C39
-367079.3	16619868.9	52506142.12	51236284.18	I（65）信息传输、软件和信息技术服务业—软件和信息技术服务业
14121206.06	146413746.6	202907623.3	118454857.6	35专用设备制造业
2690114.67	47026581.06	68276416.6	13532136.37	C34 通用设备制造业
28362412.65	255455784.9	373940750.8	238153931	木材加工和木、竹、藤、棕、草制品业
2450714.31	28046951.91	44874907.16	24536720.49	制造业（C）—计算机、通信和其他电子设备制造业（C39）
14781694.9	95923316.88	146496508.4	80435921.87	C39 计算机、通信和其他电子设备制造业
7336058.56	83744291.06	106535772.1	50543719.95	C28电器机械和器材制造业
25256075.15	327224859.9	451144817.5	131607798.2	C29-橡胶和塑料制造业
46198357.82	167387841.7	349061410.3	280655681.2	仪器仪表制造业
1358502.6	9562530.72	15792309.32	11788497.26	建筑装饰和其他建筑业
